chr1,200000,300000,earlymid
chr1,350000,500000,latemid
chr1,550000,700000,earlymid
chr1,1550000,1650000,early
chr1,2000000,2150000,early
chr1,2750000,3000000,latemid
chr1,4200000,4600000,latemid
chr1,5150000,5450000,latemid
chr1,6300000,6450000,early
chr1,7150000,7200000,earlymid
chr1,7300000,7400000,earlymid
chr1,8100000,8200000,early
chr1,8450000,8550000,early
chr1,9350000,9400000,earlymid
chr1,10000000,10150000,early
chr1,10250000,10350000,early
chr1,10700000,10950000,early
chr1,11400000,11500000,early
chr1,11800000,11900000,early
chr1,12300000,12400000,early
chr1,13100000,13400000,latemid
chr1,13900000,14050000,latemid
chr1,14800000,14900000,earlymid
chr1,15950000,16050000,early
chr1,16700000,16750000,early
chr1,17150000,17300000,early
chr1,17850000,18050000,earlymid
chr1,18750000,19000000,early
chr1,19400000,19550000,early
chr1,20100000,20200000,latemid
chr1,20950000,21000000,early
chr1,22750000,22850000,early
chr1,23350000,23450000,early
chr1,24050000,24200000,early
chr1,25050000,25100000,earlymid
chr1,26000000,26150000,early
chr1,26550000,26750000,early
chr1,27150000,27300000,early
chr1,27700000,27850000,early
chr1,28000000,28100000,early
chr1,28800000,29050000,early
chr1,29750000,29850000,latemid
chr1,30200000,30350000,latemid
chr1,31500000,31550000,early
chr1,31800000,31950000,early
chr1,33800000,33950000,latemid
chr1,34500000,34550000,latemid
chr1,35300000,35450000,early
chr1,35900000,36000000,early
chr1,36800000,37100000,earlymid
chr1,37550000,37750000,early
chr1,38150000,38250000,early
chr1,38550000,38750000,early
chr1,39300000,39450000,early
chr1,39650000,39750000,early
chr1,40300000,40550000,early
chr1,41050000,41150000,early
chr1,41700000,42050000,latemid
chr1,42800000,42850000,early
chr1,43250000,43450000,early
chr1,43750000,43850000,early
chr1,44150000,44250000,early
chr1,44600000,44700000,early
chr1,44950000,45150000,early
chr1,45850000,46000000,early
chr1,46850000,47050000,earlymid
chr1,47800000,47950000,earlymid
chr1,49050000,49150000,late
chr1,49400000,49750000,late
chr1,50650000,50850000,latemid
chr1,51000000,51150000,earlymid
chr1,51400000,51450000,early
chr1,51650000,51700000,early
chr1,52300000,52350000,early
chr1,52950000,53150000,early
chr1,53600000,53700000,early
chr1,54200000,54250000,early
chr1,54700000,54750000,early
chr1,55550000,55900000,latemid
chr1,56300000,56350000,early
chr1,57050000,57250000,earlymid
chr1,58300000,58500000,earlymid
chr1,58800000,59000000,early
chr1,59450000,59650000,latemid
chr1,60000000,60500000,latemid
chr1,61300000,61450000,early
chr1,61800000,61900000,early
