chr1,0,100000,early
chr1,100000,200000,early
chr1,250000,350000,earlymid
chr1,450000,550000,early
chr1,650000,800000,early
chr1,800000,900000,early
chr1,1150000,1250000,early
chr1,1250000,1350000,early
chr1,1600000,1700000,early
chr1,2100000,2250000,early
chr1,2950000,3050000,latemid
chr1,3050000,3150000,latemid
chr1,3250000,3600000,earlymid
chr1,4550000,4650000,latemid
chr1,5400000,5500000,latemid
chr1,5550000,5650000,latemid
chr1,5650000,5850000,earlymid
chr1,5850000,6200000,earlymid
chr1,6400000,6500000,early
chr1,7150000,7250000,earlymid
chr1,7350000,7450000,earlymid
chr1,7500000,7600000,earlymid
chr1,7600000,7700000,earlymid
chr1,7750000,8000000,earlymid
chr1,8150000,8250000,early
chr1,8500000,8750000,early
chr1,9350000,9650000,earlymid
chr1,9700000,9800000,early
chr1,10100000,10200000,early
chr1,10300000,10400000,early
chr1,10900000,11050000,early
chr1,11450000,11700000,early
chr1,11850000,11950000,early
chr1,12350000,12600000,early
chr1,13350000,13450000,latemid
chr1,13450000,13550000,latemid
chr1,14000000,14100000,latemid
chr1,14300000,14600000,latemid
chr1,14850000,14950000,earlymid
chr1,14950000,15050000,earlymid
chr1,15050000,15150000,early
chr1,15350000,15450000,early
chr1,15450000,15600000,early
chr1,15600000,15700000,early
chr1,16000000,16150000,early
chr1,16700000,16800000,early
chr1,16800000,16950000,early
chr1,17250000,17450000,early
chr1,18000000,18300000,earlymid
chr1,18950000,19100000,early
chr1,19100000,19250000,early
chr1,19500000,19650000,early
chr1,20150000,20250000,latemid
chr1,20300000,20400000,earlymid
chr1,20400000,20600000,earlymid
chr1,20600000,20700000,early
chr1,20950000,21150000,early
chr1,21500000,21600000,early
chr1,21850000,21950000,early
chr1,22800000,22950000,early
chr1,22950000,23200000,early
chr1,23400000,23550000,early
chr1,24150000,24300000,early
chr1,24400000,24500000,early
chr1,24550000,24700000,early
chr1,25050000,25150000,earlymid
chr1,25150000,25250000,early
chr1,25650000,25750000,early
chr1,26100000,26200000,early
chr1,26200000,26350000,early
chr1,26700000,26800000,early
chr1,26850000,26950000,early
chr1,27250000,27350000,early
chr1,27800000,27900000,early
chr1,28050000,28150000,early
chr1,28150000,28250000,early
chr1,28400000,28500000,early
chr1,29000000,29100000,early
chr1,29800000,30000000,earlymid
chr1,30300000,30400000,latemid
chr1,30450000,30850000,latemid
chr1,31000000,31100000,early
chr1,31500000,31600000,early
chr1,31600000,31700000,early
chr1,31900000,32050000,early
chr1,33900000,34000000,latemid
chr1,34000000,34200000,earlymid
chr1,34500000,34600000,latemid
chr1,34600000,34800000,earlymid
chr1,34850000,34950000,early
chr1,34950000,35050000,early
chr1,35050000,35200000,early
chr1,35400000,35550000,early
chr1,35950000,36100000,early
chr1,37050000,37150000,earlymid
chr1,37250000,37500000,earlymid
chr1,37700000,37950000,early
chr1,38200000,38300000,early
chr1,38300000,38400000,early
chr1,38700000,38950000,early
chr1,39400000,39500000,early
chr1,39700000,39900000,early
chr1,40500000,40700000,early
chr1,41100000,41350000,early
chr1,42000000,42100000,latemid
chr1,42100000,42200000,earlymid
chr1,42250000,42350000,earlymid
chr1,42350000,42450000,earlymid
chr1,42500000,42700000,early
chr1,42800000,42950000,early
chr1,43400000,43500000,early
chr1,43500000,43600000,early
chr1,43600000,43700000,early
chr1,43800000,43900000,early
chr1,44200000,44400000,early
