chr1,100000,250000,earlymid
chr1,300000,400000,latemid
chr1,500000,600000,earlymid
chr1,1450000,1550000,early
chr1,1950000,2050000,early
chr1,2250000,2350000,early
chr1,2650000,2750000,earlymid
chr1,3750000,3850000,early
chr1,3850000,4000000,earlymid
chr1,4000000,4200000,earlymid
chr1,4200000,4350000,late
chr1,4350000,4450000,late
chr1,4500000,4600000,late
chr1,4750000,4850000,late
chr1,6500000,6600000,early
chr1,6600000,6700000,early
chr1,6700000,6800000,early
chr1,6800000,6900000,earlymid
chr1,7100000,7200000,earlymid
chr1,8150000,8250000,early
chr1,8250000,8350000,early
chr1,8400000,8500000,early
chr1,8950000,9050000,early
chr1,9200000,9300000,early
chr1,10000000,10100000,early
chr1,10550000,10650000,early
chr1,11150000,11250000,early
chr1,11350000,11450000,earlymid
chr1,12000000,12100000,early
chr1,12100000,12200000,early
chr1,12550000,12650000,early
chr1,12650000,12750000,early
chr1,12750000,12950000,earlymid
chr1,13100000,13350000,earlymid
chr1,13750000,13850000,late
chr1,13950000,14100000,late
chr1,16200000,16300000,early
chr1,16400000,16500000,early
chr1,16650000,16750000,early
chr1,17000000,17100000,early
chr1,17150000,17250000,early
chr1,17500000,17600000,early
chr1,17600000,17700000,early
chr1,17700000,17900000,earlymid
chr1,17900000,18050000,latemid
chr1,19700000,19800000,early
chr1,19850000,20050000,earlymid
chr1,20800000,20900000,early
chr1,21400000,21500000,early
chr1,22100000,22200000,early
chr1,22200000,22300000,earlymid
chr1,23500000,23600000,early
chr1,24750000,24850000,early
chr1,24900000,25000000,earlymid
chr1,26550000,26650000,early
chr1,26950000,27050000,early
chr1,27050000,27150000,early
chr1,27400000,27500000,early
chr1,27550000,27650000,early
chr1,28600000,28700000,early
chr1,28750000,28850000,early
chr1,29200000,29300000,early
chr1,29300000,29500000,earlymid
chr1,29500000,29600000,latemid
chr1,29600000,29700000,latemid
chr1,29750000,29850000,late
chr1,31300000,31400000,early
chr1,31750000,31850000,early
chr1,32300000,32400000,early
chr1,32700000,32800000,early
chr1,32900000,33000000,early
chr1,33500000,33600000,early
chr1,33600000,34000000,earlymid
chr1,34000000,34100000,late
chr1,36400000,36500000,early
chr1,36500000,36600000,early
chr1,36600000,36900000,earlymid
chr1,37600000,37700000,earlymid
chr1,38050000,38150000,early
chr1,38150000,38450000,earlymid
chr1,39600000,39700000,early
chr1,39800000,39900000,earlymid
chr1,40250000,40350000,early
chr1,41050000,41150000,earlymid
chr1,41900000,42000000,earlymid
chr1,43950000,44050000,early
chr1,44100000,44200000,early
chr1,44800000,44950000,early
chr1,45000000,45100000,early
chr1,45550000,45650000,early
chr1,45750000,45850000,early
chr1,46300000,46400000,early
chr1,46550000,46650000,early
chr1,46650000,46750000,earlymid
chr1,46750000,46900000,earlymid
chr1,47400000,47500000,earlymid
chr1,47500000,47650000,earlymid
chr1,47700000,47850000,latemid
chr1,47950000,48050000,latemid
chr1,48100000,48200000,late
chr1,48200000,48300000,late
chr1,48600000,48800000,late
chr1,48900000,49000000,late
chr1,50450000,50550000,latemid
chr1,52200000,52300000,early
chr1,52300000,52400000,earlymid
chr1,52900000,53000000,earlymid
chr1,53450000,53550000,earlymid
chr1,54150000,54250000,early
chr1,54900000,55000000,earlymid
chr1,55050000,55200000,earlymid
chr1,55250000,55400000,latemid
