chr1,0,100000,earlymid
chr1,200000,350000,late
chr1,700000,850000,latemid
chr1,850000,1000000,earlymid
chr1,1050000,1150000,early
chr1,1200000,1300000,early
chr1,2050000,2200000,early
chr1,3000000,3100000,late
chr1,3150000,3350000,late
chr1,3350000,3450000,earlymid
chr1,3500000,3600000,earlymid
chr1,4500000,4600000,late
chr1,4750000,4850000,late
chr1,5300000,5400000,late
chr1,5400000,5500000,late
chr1,5550000,5750000,late
chr1,5800000,5900000,earlymid
chr1,5950000,6200000,earlymid
chr1,6950000,7050000,earlymid
chr1,7400000,7550000,latemid
chr1,7800000,8000000,earlymid
chr1,8150000,8250000,early
chr1,8500000,8750000,earlymid
chr1,9450000,9700000,earlymid
chr1,10100000,10200000,early
chr1,10300000,10400000,early
chr1,10600000,10700000,early
chr1,10850000,11000000,early
chr1,11200000,11300000,early
chr1,11450000,11700000,earlymid
chr1,12350000,12550000,earlymid
chr1,13050000,13150000,late
chr1,13300000,13550000,late
chr1,13550000,13650000,latemid
chr1,14000000,14100000,late
chr1,14300000,14400000,latemid
chr1,14400000,14600000,latemid
chr1,14900000,15000000,earlymid
chr1,15050000,15150000,earlymid
chr1,15150000,15250000,earlymid
chr1,15500000,15600000,early
chr1,15600000,15700000,early
chr1,16000000,16100000,early
chr1,16750000,16950000,earlymid
chr1,17250000,17450000,earlymid
chr1,18000000,18100000,latemid
chr1,18150000,18300000,earlymid
chr1,18550000,18650000,early
chr1,18950000,19050000,earlymid
chr1,19050000,19300000,earlymid
chr1,19450000,19600000,earlymid
chr1,19600000,19700000,early
chr1,20300000,20400000,latemid
chr1,20400000,20650000,earlymid
chr1,20650000,20750000,early
chr1,20950000,21050000,earlymid
chr1,21050000,21150000,early
chr1,21500000,21600000,early
chr1,21850000,21950000,early
chr1,22350000,22450000,earlymid
chr1,22950000,23150000,earlymid
chr1,23150000,23250000,early
chr1,23350000,23450000,early
chr1,23450000,23550000,early
chr1,24300000,24400000,earlymid
chr1,24400000,24500000,earlymid
chr1,24550000,24700000,early
chr1,25100000,25300000,earlymid
chr1,25550000,25650000,early
chr1,25700000,25800000,early
chr1,26050000,26150000,earlymid
chr1,26150000,26300000,early
chr1,26650000,26750000,early
chr1,26800000,26900000,early
chr1,27200000,27350000,early
chr1,27750000,27850000,early
chr1,28100000,28250000,early
chr1,28350000,28450000,early
chr1,29050000,29150000,early
chr1,29700000,29800000,late
chr1,29800000,29950000,latemid
chr1,30300000,30400000,late
chr1,30450000,30650000,late
chr1,30650000,30850000,earlymid
