chr1,100000,200000,earlymid
chr1,500000,650000,early
chr1,1900000,2050000,early
chr1,2300000,2500000,early
chr1,2550000,2700000,earlymid
chr1,3650000,3750000,early
chr1,3750000,3950000,early
chr1,3950000,4150000,earlymid
chr1,4150000,4350000,late
chr1,4550000,4650000,late
chr1,5200000,5300000,late
chr1,6600000,6800000,early
chr1,6800000,6950000,earlymid
chr1,7000000,7100000,early
chr1,7150000,7350000,earlymid
chr1,8000000,8150000,early
chr1,8350000,8500000,early
chr1,8850000,9050000,early
chr1,9200000,9300000,earlymid
chr1,9950000,10050000,early
chr1,10150000,10250000,early
chr1,10500000,10600000,early
chr1,10650000,10750000,early
chr1,10750000,10850000,early
chr1,11050000,11150000,early
chr1,11150000,11250000,early
chr1,11250000,11400000,early
chr1,11400000,11500000,earlymid
chr1,12000000,12100000,early
chr1,12100000,12300000,early
chr1,12300000,12400000,earlymid
chr1,12600000,12950000,early
chr1,13150000,13250000,late
chr1,13650000,13750000,latemid
chr1,13750000,13850000,latemid
chr1,14650000,14750000,earlymid
chr1,15850000,15950000,early
chr1,16200000,16300000,early
chr1,16400000,16500000,early
chr1,16550000,16650000,early
chr1,17050000,17200000,early
chr1,17550000,17850000,early
chr1,17850000,17950000,earlymid
chr1,18350000,18450000,early
chr1,18650000,18850000,early
chr1,19300000,19450000,early
chr1,19650000,19800000,early
chr1,19800000,19950000,early
chr1,19950000,20100000,earlymid
chr1,20850000,21000000,early
chr1,21600000,21700000,early
chr1,22000000,22100000,early
chr1,22100000,22250000,early
chr1,22500000,22600000,earlymid
chr1,23200000,23300000,early
chr1,23300000,23400000,early
chr1,23650000,23850000,early
chr1,23950000,24050000,earlymid
chr1,24750000,25050000,early
chr1,25300000,25400000,early
chr1,25850000,25950000,early
chr1,25950000,26100000,early
chr1,26450000,26550000,early
chr1,26550000,26650000,early
chr1,27100000,27200000,early
chr1,27600000,27750000,early
chr1,27900000,28000000,early
chr1,28250000,28350000,early
chr1,28800000,28900000,early
chr1,29200000,29600000,early
chr1,29650000,29750000,latemid
chr1,29950000,30250000,earlymid
chr1,30900000,31000000,early
chr1,31200000,31300000,early
chr1,31350000,31500000,early
chr1,31750000,31850000,early
chr1,32850000,32950000,early
chr1,33000000,33100000,early
chr1,33100000,33200000,early
chr1,33300000,33400000,early
chr1,33400000,33550000,earlymid
chr1,33550000,33750000,earlymid
chr1,33750000,33850000,latemid
chr1,33850000,33950000,late
chr1,34200000,34350000,earlymid
chr1,34350000,34450000,latemid
chr1,35300000,35400000,early
chr1,36400000,36650000,early
chr1,36650000,36750000,earlymid
chr1,36800000,36900000,latemid
chr1,38000000,38100000,early
chr1,38100000,38200000,early
chr1,38450000,38650000,early
chr1,39150000,39300000,early
chr1,39300000,39400000,early
chr1,39500000,39650000,early
chr1,39900000,40100000,early
chr1,40300000,40400000,earlymid
chr1,40750000,40850000,early
chr1,40850000,41100000,early
chr1,41450000,41750000,earlymid
chr1,42750000,42850000,early
chr1,43050000,43300000,early
chr1,44000000,44200000,early
chr1,44500000,44600000,early
chr1,44800000,44950000,early
chr1,44950000,45100000,early
chr1,45650000,45750000,early
chr1,45750000,45850000,early
chr1,45850000,45950000,early
chr1,46350000,46450000,early
chr1,46450000,46550000,early
chr1,46600000,46900000,early
chr1,47300000,47400000,earlymid
chr1,47400000,47500000,earlymid
chr1,47500000,47600000,earlymid
chr1,48050000,48150000,earlymid
chr1,48150000,48300000,latemid
chr1,48500000,48700000,late
chr1,48850000,48950000,late
chr1,49150000,49250000,late
chr1,49600000,49700000,late
chr1,50450000,50600000,earlymid
chr1,50600000,50700000,latemid
chr1,51350000,51450000,earlymid
chr1,51550000,51650000,earlymid
chr1,52000000,52100000,early
chr1,52100000,52200000,early
chr1,52250000,52350000,early
chr1,52350000,52450000,early
chr1,52450000,52550000,early
chr1,52650000,52750000,early
chr1,52800000,52900000,early
chr1,52900000,53000000,earlymid
chr1,53450000,53600000,early
chr1,53900000,54000000,early
chr1,54150000,54250000,earlymid
chr1,54500000,54700000,early
chr1,54950000,55100000,early
chr1,55100000,55200000,earlymid
chr1,55200000,55500000,earlymid
