chr1,50000,150000,earlymid
chr1,300000,450000,early
chr1,1250000,1950000,early
chr1,2150000,2350000,early
chr1,3550000,3700000,early
chr1,4550000,4600000,late
chr1,4800000,5250000,late
chr1,6150000,6650000,early
chr1,7000000,7050000,early
chr1,7950000,8050000,early
chr1,8200000,8400000,early
chr1,8700000,8900000,early
chr1,9650000,10000000,early
chr1,10150000,10200000,early
chr1,10350000,10550000,early
chr1,10650000,10700000,early
chr1,10950000,11100000,early
chr1,11250000,11300000,early
chr1,11650000,12050000,early
chr1,12500000,12650000,early
chr1,13100000,13200000,late
chr1,13600000,13700000,latemid
chr1,14550000,14700000,earlymid
chr1,15650000,15900000,early
chr1,16050000,16250000,early
chr1,16900000,17100000,early
chr1,17400000,17600000,early
chr1,18250000,18400000,early
chr1,18600000,18700000,early
chr1,19250000,19350000,early
chr1,19650000,19700000,early
chr1,20700000,20900000,early
chr1,21550000,21650000,early
chr1,21900000,22050000,early
chr1,22400000,22550000,earlymid
chr1,23200000,23250000,early
chr1,23500000,23700000,early
chr1,24650000,24800000,early
chr1,25250000,25350000,early
chr1,25750000,25900000,early
chr1,26250000,26500000,early
chr1,26850000,27150000,early
chr1,27300000,27650000,early
chr1,27800000,27950000,early
chr1,28200000,28300000,early
chr1,28400000,28850000,early
chr1,29100000,29250000,early
chr1,29900000,30000000,earlymid
chr1,30800000,30950000,early
chr1,31150000,31250000,early
chr1,31650000,31800000,early
chr1,31950000,32900000,early
chr1,33250000,33350000,early
chr1,34200000,34250000,earlymid
chr1,35150000,35350000,early
chr1,36050000,36450000,early
chr1,37900000,38050000,early
chr1,38250000,38500000,early
chr1,38950000,39200000,early
chr1,39400000,39550000,early
chr1,39850000,39950000,early
chr1,40700000,40800000,early
chr1,41250000,41500000,earlymid
chr1,42650000,42800000,early
chr1,42950000,43100000,early
chr1,43850000,44050000,early
chr1,44500000,44550000,early
chr1,44650000,44850000,early
chr1,45250000,45700000,early
chr1,46150000,46400000,early
chr1,47250000,47350000,earlymid
chr1,47900000,48100000,earlymid
chr1,49550000,49650000,late
chr1,50350000,50500000,earlymid
chr1,51350000,51400000,earlymid
chr1,51500000,51600000,earlymid
chr1,51950000,52050000,early
chr1,52350000,52400000,early
chr1,52550000,52700000,early
chr1,53350000,53500000,early
chr1,53850000,53950000,early
chr1,54400000,54550000,early
chr1,54950000,55000000,early
chr1,56400000,56500000,early
chr1,57950000,58100000,early
chr1,58200000,58300000,earlymid
chr1,59050000,59150000,earlymid
chr1,59700000,59900000,latemid
chr1,61050000,61150000,earlymid
chr1,61700000,61800000,early
chr1,62050000,62300000,early
chr1,62700000,62800000,early
chr1,63250000,63350000,early
chr1,63650000,63800000,early
chr1,64150000,64300000,early
chr1,64700000,64800000,early
chr1,64950000,65050000,early
chr1,67350000,67450000,early
chr1,69000000,69200000,late
chr1,70200000,70300000,early
chr1,71450000,71550000,late
chr1,71900000,72700000,late
chr1,73200000,73300000,late
chr1,75000000,75200000,latemid
chr1,76000000,76150000,early
chr1,76650000,76900000,latemid
chr1,77650000,77700000,early
chr1,77900000,78000000,early
chr1,81200000,81450000,early
chr1,82850000,82950000,late
chr1,84650000,84750000,earlymid
chr1,85200000,85300000,earlymid
chr1,85600000,85650000,early
chr1,86800000,86900000,early
chr1,88750000,88900000,early
chr1,89900000,90000000,early
chr1,91100000,91200000,early
chr1,91600000,91700000,earlymid
chr1,92400000,92500000,earlymid
chr1,93200000,93450000,early
chr1,93700000,93900000,early
chr1,94600000,95000000,early
chr1,96450000,96850000,latemid
chr1,97950000,98100000,late
chr1,98350000,98900000,late
chr1,100150000,100400000,early
chr1,101700000,101750000,late
chr1,103100000,103200000,late
chr1,108650000,108800000,early
chr1,109150000,109350000,early
chr1,109500000,109650000,early
chr1,109950000,110050000,early
chr1,111400000,111500000,earlymid
chr1,111700000,111750000,early
chr1,112650000,113150000,early
chr1,113950000,114150000,early
chr1,115800000,115950000,latemid
chr1,116650000,116750000,earlymid
chr1,117300000,117350000,early
chr1,119300000,119350000,early
chr1,119550000,119750000,earlymid
chr1,120500000,120650000,early
chr1,122000000,122150000,late
chr1,144150000,144200000,latemid
chr1,144550000,144600000,earlymid
chr1,144700000,144750000,latemid
chr1,145150000,145350000,earlymid
chr1,145850000,146000000,early
chr1,146300000,146400000,earlymid
chr1,147450000,147600000,early
chr1,148050000,148150000,earlymid
chr1,148200000,148300000,early
chr1,148950000,149000000,early
chr1,149150000,149200000,early
chr1,150200000,150700000,early
chr1,150900000,151400000,early
chr1,153600000,154050000,early
chr1,154150000,154250000,early
chr1,154900000,155350000,early
chr1,155600000,155700000,early
chr1,155850000,156850000,early
chr1,157050000,157150000,early
chr1,158000000,158150000,early
chr1,159050000,159150000,latemid
chr1,160050000,160400000,early
chr1,161150000,161200000,early
chr1,162050000,162150000,early
chr1,163300000,163550000,latemid
chr1,164450000,164650000,latemid
chr1,164800000,165000000,latemid
chr1,165700000,165850000,earlymid
chr1,167150000,167250000,earlymid
chr1,167650000,167950000,early
chr1,168100000,168350000,earlymid
chr1,169400000,169600000,late
chr1,169750000,170000000,late
chr1,171200000,171350000,early
chr1,171900000,171950000,early
chr1,173900000,173950000,early
chr1,174700000,174950000,early
chr1,175800000,175900000,earlymid
chr1,176150000,176250000,latemid
chr1,177100000,177250000,late
chr1,178050000,178200000,early
chr1,178450000,178550000,earlymid
chr1,178900000,179050000,earlymid
chr1,180200000,180300000,early
chr1,180850000,180950000,early
chr1,181950000,182200000,latemid
chr1,182850000,183250000,early
chr1,183350000,183550000,early
chr1,183950000,184050000,earlymid
chr1,184350000,184450000,early
chr1,184650000,184750000,earlymid
chr1,185000000,185050000,earlymid
chr1,186100000,186300000,late
chr1,188650000,188850000,late
chr1,193000000,193200000,early
chr1,194750000,194800000,late
chr1,196550000,196700000,latemid
chr1,197800000,197950000,latemid
chr1,200300000,200500000,early
chr1,201800000,202000000,early
chr1,202350000,202400000,early
chr1,202650000,202850000,early
chr1,204050000,204100000,early
chr1,204300000,204600000,early
chr1,205200000,205750000,early
chr1,206400000,206500000,early
chr1,207650000,207850000,latemid
chr1,209350000,209400000,earlymid
chr1,210200000,210350000,latemid
chr1,211300000,211400000,earlymid
chr1,212150000,212250000,early
chr1,212750000,213050000,early
chr1,214300000,214350000,early
chr1,214500000,214600000,earlymid
chr1,215550000,215600000,late
chr1,216650000,216850000,late
chr1,217350000,217400000,late
chr1,218000000,218500000,late
chr1,220000000,220200000,early
chr1,220650000,220750000,latemid
chr1,222950000,223100000,early
chr1,224100000,224400000,early
chr1,225450000,225600000,early
chr1,225800000,225950000,early
chr1,226050000,226200000,early
chr1,226850000,226950000,earlymid
chr1,227300000,227450000,earlymid
chr1,228000000,228500000,earlymid
chr1,229400000,229650000,early
chr1,230250000,230350000,earlymid
chr1,231500000,231700000,latemid
chr1,232100000,232150000,early
chr1,233250000,233400000,earlymid
chr1,234350000,234400000,latemid
chr1,234450000,234550000,earlymid
chr1,235050000,235200000,early
chr1,235300000,235400000,early
chr1,236100000,236150000,earlymid
chr1,236300000,236600000,earlymid
chr1,236900000,237100000,latemid
chr1,237600000,237900000,late
chr1,239050000,239100000,late
chr1,239150000,239300000,latemid
chr1,239900000,240050000,late
chr1,240800000,240850000,latemid
chr1,241250000,241550000,latemid
chr1,241950000,242100000,earlymid
chr1,243450000,243550000,early
chr1,243900000,243950000,earlymid
chr1,244350000,244400000,early
chr1,244750000,244800000,early
